rms_value,rms_avg,rms_std,is_day,weather_type,sound_category
814,1088.5,303.54470657366033,día,soleado,Actividad moderada
670,985.4,241.0496491043574,día,soleado,Actividad moderada
677,971.5,255.47917940824766,día,soleado,Actividad moderada
1252,1022.3,255.72209307936114,día,soleado,Actividad moderada
1199,1032.9,261.118300137442,día,soleado,Actividad moderada
797,969.5,228.6711612775001,día,soleado,Actividad moderada
1275,979.1,240.1695928574927,día,soleado,Actividad moderada
681,929.0,245.3405796031312,día,soleado,Actividad moderada
749,917.6,251.32369565960218,día,soleado,Actividad moderada
1098,921.2,253.86689425760173,día,parcialmente nublado,Actividad moderada
816,921.4,253.77382756217378,día,soleado,Actividad moderada
1013,955.7,238.7546625490051,día,parcialmente nublado,Actividad moderada
566,944.6,255.16757021394645,noche,parcialmente nublado,Actividad moderada
1138,933.2,242.12108999883222,noche,con niebla,Actividad moderada
688,882.1,233.56295844066508,día,soleado,Actividad moderada
1090,911.4,239.9908331582695,día,parcialmente nublado,Actividad moderada
1048,888.7,210.7294473964194,día,soleado,Actividad moderada
642,884.8,215.31155720645128,día,parcialmente nublado,Actividad moderada
802,890.1,212.22757701214218,día,soleado,Actividad moderada
1422,922.5,265.53143777045454,día,parcialmente nublado,Actividad moderada
1138,954.7,270.6560137476686,día,soleado,Actividad moderada
1117,965.1,275.1066257936293,día,parcialmente nublado,Actividad moderada
744,982.9,251.12832045258014,día,soleado,Actividad moderada
1279,997.0,264.41129577484736,día,parcialmente nublado,Actividad moderada
796,1007.8,252.31673217076556,día,soleado,Actividad moderada
1629,1061.7,320.2523484170995,noche,parcialmente nublado,Actividad moderada
305,987.4,400.03560952606375,día,con llovizna,Ambiente tranquilo
312,954.4,442.99867067771504,noche,lloviendo,Ambiente tranquilo
303,904.5,487.90100316446285,día,con llovizna,Ambiente tranquilo
307,793.0,483.88520218011314,noche,lloviendo,Ambiente tranquilo
294,708.6,490.5831450653622,día,con llovizna,Ambiente tranquilo
348,631.7,479.6007714756095,noche,lloviendo,Ambiente tranquilo
299,587.2,488.5838492805279,día,con llovizna,Ambiente tranquilo
291,488.4,429.46483493348336,noche,lloviendo,Ambiente tranquilo
279,436.7,419.31983285103723,día,con llovizna,Ambiente tranquilo
356,309.4,24.36390773253299,noche,lloviendo,Ambiente tranquilo
308,309.7,24.322143545872926,día,con llovizna,Ambiente tranquilo
337,312.2,25.823331397087973,noche,lloviendo,Ambiente tranquilo
335,315.4,26.529647985256265,día,con llovizna,Ambiente tranquilo
303,315.0,26.699979192656272,noche,lloviendo,Ambiente tranquilo
385,324.1,33.41140856386669,día,con llovizna,Ambiente tranquilo
340,323.3,32.8669033121883,noche,lloviendo,Ambiente tranquilo
277,321.1,35.31902225901406,día,con llovizna,Ambiente tranquilo
310,323.0,34.00653531960945,noche,lloviendo,Ambiente tranquilo
342,329.3,30.616081467814496,día,con llovizna,Ambiente tranquilo
342,327.9,29.561423811737917,noche,lloviendo,Ambiente tranquilo
329,330.0,28.724747363737112,día,con llovizna,Ambiente tranquilo
330,329.3,28.620311357873664,noche,lloviendo,Ambiente tranquilo
334,329.2,28.599922299806433,día,con llovizna,Ambiente tranquilo
324,331.3,27.199060441278142,noche,lloviendo,Ambiente tranquilo
361,328.9,22.605063346257147,día,con llovizna,Ambiente tranquilo
324,327.3,22.296237849054926,noche,lloviendo,Ambiente tranquilo
322,331.8,14.022204613456339,día,con llovizna,Ambiente tranquilo
363,337.1,14.858218825488082,noche,lloviendo,Ambiente tranquilo
316,334.5,16.12623810921113,día,con llovizna,Ambiente tranquilo
322,332.5,16.331632564493884,noche,lloviendo,Ambiente tranquilo
331,332.7,16.296216329752184,día,con llovizna,Ambiente tranquilo
321,331.8,16.70528858374139,noche,lloviendo,Ambiente tranquilo
330,331.4,16.694643186079904,día,con llovizna,Ambiente tranquilo
290,328.0,21.218440617105443,noche,lloviendo,Ambiente tranquilo
314,323.3,18.068081125425472,día,con llovizna,Ambiente tranquilo
334,324.3,18.385078490735722,noche,lloviendo,Ambiente tranquilo
343,326.4,19.271164411554977,día,con llovizna,Ambiente tranquilo
352,325.3,17.146752202983357,noche,lloviendo,Ambiente tranquilo
376,331.3,23.02197018307781,día,con llovizna,Ambiente tranquilo
284,327.5,27.439833170845834,noche,lloviendo,Ambiente tranquilo
360,330.4,29.318935860624464,día,con llovizna,Ambiente tranquilo
295,327.8,31.32907772518237,noche,lloviendo,Ambiente tranquilo
296,324.4,32.87079081628993,día,con llovizna,Ambiente tranquilo
319,327.3,30.706676798367585,noche,lloviendo,Ambiente tranquilo
308,326.7,31.05210674548087,día,con llovizna,Ambiente tranquilo
317,325.0,31.0733898304475,noche,lloviendo,Ambiente tranquilo
319,322.6,30.449229145496513,día,con llovizna,Ambiente tranquilo
306,318.0,28.95206766746744,noche,lloviendo,Ambiente tranquilo
354,315.8,24.55741571635856,día,con llovizna,Ambiente tranquilo
301,317.5,22.623733850377654,noche,lloviendo,Ambiente tranquilo
352,316.7,21.03990916751227,día,con llovizna,Ambiente tranquilo
353,322.5,22.347010737194527,noche,lloviendo,Ambiente tranquilo
328,325.7,20.33087416821639,día,con llovizna,Ambiente tranquilo
280,321.8,24.97020446673412,noche,lloviendo,Ambiente tranquilo
350,326.0,25.905812303622433,día,con llovizna,Ambiente tranquilo
335,327.8,25.83623639601013,noche,lloviendo,Ambiente tranquilo
370,332.9,28.77286530356671,día,con llovizna,Ambiente tranquilo
304,332.7,28.986778595296656,noche,lloviendo,Ambiente tranquilo
333,330.6,28.016661709289085,día,con llovizna,Ambiente tranquilo
322,332.7,26.284976697714896,noche,lloviendo,Ambiente tranquilo
304,327.9,26.747585560807945,día,con llovizna,Ambiente tranquilo
302,322.8,26.28814688535629,noche,lloviendo,Ambiente tranquilo
344,324.4,27.113752148217312,día,con llovizna,Ambiente tranquilo
307,327.1,23.27349470008667,noche,lloviendo,Ambiente tranquilo
331,325.2,21.933232015963146,día,con llovizna,Ambiente tranquilo
302,321.9,22.76181012132821,noche,lloviendo,Ambiente tranquilo
352,320.1,18.92353032600938,día,con llovizna,Ambiente tranquilo
357,325.4,21.198532443949542,noche,lloviendo,Ambiente tranquilo
323,324.4,21.035419864796882,día,con llovizna,Ambiente tranquilo
328,325.0,21.044925490205284,noche,lloviendo,Ambiente tranquilo
298,324.4,21.782765868646965,día,con llovizna,Ambiente tranquilo
289,323.1,23.581772622078276,noche,lloviendo,Ambiente tranquilo
287,317.4,24.824718863786945,día,con llovizna,Ambiente tranquilo
318,318.5,24.554927090990084,noche,lloviendo,Ambiente tranquilo
302,315.6,24.626995125030568,día,con llovizna,Ambiente tranquilo
344,319.8,25.611629303012954,noche,lloviendo,Ambiente tranquilo
309,315.5,23.090402046436026,día,con llovizna,Ambiente tranquilo
289,308.7,19.195196158282315,noche,lloviendo,Ambiente tranquilo
315,307.9,18.693135995137705,día,con llovizna,Ambiente tranquilo
296,304.7,17.575551200442476,noche,lloviendo,Ambiente tranquilo
297,304.6,17.620694903671183,día,con llovizna,Ambiente tranquilo
315,307.2,16.96925324093356,noche,lloviendo,Ambiente tranquilo
316,310.1,15.552420318945888,día,con llovizna,Ambiente tranquilo
293,307.6,16.139668177762147,noche,lloviendo,Ambiente tranquilo
306,308.0,16.034684627721585,día,con llovizna,Ambiente tranquilo
332,306.8,13.248060654695427,noche,lloviendo,Ambiente tranquilo
312,307.1,13.337082806114543,día,con llovizna,Ambiente tranquilo
362,314.4,20.424386295674697,noche,lloviendo,Ambiente tranquilo
272,310.1,24.419709707971652,día,con llovizna,Ambiente tranquilo
269,307.4,27.455823102241915,noche,lloviendo,Ambiente tranquilo
296,307.3,27.499696968016064,día,con llovizna,Ambiente tranquilo
323,308.1,27.862559505932005,noche,lloviendo,Ambiente tranquilo
315,308.0,27.832834326852993,día,con llovizna,Ambiente tranquilo
316,310.3,27.402554625424667,noche,lloviendo,Ambiente tranquilo
275,307.2,29.607806778307648,día,con llovizna,Ambiente tranquilo
317,305.7,28.573686418712782,noche,lloviendo,Ambiente tranquilo
278,302.3,29.739797503596524,día,con llovizna,Ambiente tranquilo
293,295.4,21.09870980782746,noche,lloviendo,Ambiente tranquilo
310,299.2,19.79786744967551,día,con llovizna,Ambiente tranquilo
312,303.5,16.978744882268252,noche,lloviendo,Ambiente tranquilo
335,307.4,19.37466845592865,día,con llovizna,Ambiente tranquilo
333,308.4,20.49498583663392,noche,lloviendo,Ambiente tranquilo
330,309.9,21.553293122950546,día,con llovizna,Ambiente tranquilo
321,310.4,21.767457872282787,noche,lloviendo,Ambiente tranquilo
304,313.3,18.16009055286556,día,con llovizna,Ambiente tranquilo
323,313.9,18.393537512442006,noche,lloviendo,Ambiente tranquilo
327,318.8,13.693469652009593,día,con llovizna,Ambiente tranquilo
302,319.7,12.000462954007613,noche,lloviendo,Ambiente tranquilo
338,322.5,12.730104302595382,día,con llovizna,Ambiente tranquilo
331,324.4,12.402508706774885,noche,lloviendo,Ambiente tranquilo
309,321.8,12.656135973399564,día,con llovizna,Ambiente tranquilo
280,316.5,17.58313585985331,noche,lloviendo,Ambiente tranquilo
281,311.6,20.056586615524893,día,con llovizna,Ambiente tranquilo
291,308.6,20.726794252835653,noche,lloviendo,Ambiente tranquilo
308,309.0,20.666666666651707,día,con llovizna,Ambiente tranquilo
334,310.1,21.758523234188402,noche,lloviendo,Ambiente tranquilo
284,305.8,22.29000772641907,día,con llovizna,Ambiente tranquilo
288,304.4,22.98405244220527,noche,lloviendo,Ambiente tranquilo
316,302.2,20.30763403253497,día,con llovizna,Ambiente tranquilo
309,300.0,17.8885438199807,noche,lloviendo,Ambiente tranquilo
310,300.1,17.947144619670556,día,con llovizna,Ambiente tranquilo
302,302.3,16.49949494174612,noche,llovizna,Ambiente tranquilo
333,307.5,17.21917535770451,día,con llovizna,Ambiente tranquilo
301,308.5,16.426604437092674,noche,lloviendo,Ambiente tranquilo
362,313.9,23.567633172058645,día,con llovizna,Ambiente tranquilo
278,308.3,24.877700858386792,noche,lloviendo,Ambiente tranquilo
271,307.0,26.57066051116113,día,con llovizna,Ambiente tranquilo
293,307.5,26.218102312872816,noche,lloviendo,Ambiente tranquilo
346,310.5,28.880020006138107,día,con llovizna,Ambiente tranquilo
337,313.3,30.051991984253014,noche,lloviendo,Ambiente tranquilo
333,315.6,30.64564496881969,día,con llovizna,Ambiente tranquilo
324,317.8,30.349080161778502,noche,lloviendo,Ambiente tranquilo
378,322.3,35.71507618171999,día,con llovizna,Ambiente tranquilo
335,325.7,35.074682227109825,noche,lloviendo,Ambiente tranquilo
307,320.2,33.00101008554224,día,con llovizna,Ambiente tranquilo
300,322.4,30.514841562016212,noche,lloviendo,Ambiente tranquilo
343,329.6,25.043074003703314,día,con llovizna,Ambiente tranquilo
343,334.6,21.6907558394884,noche,lloviendo,Ambiente tranquilo
323,332.3,21.566692426555136,día,con llovizna,Ambiente tranquilo
344,333.0,21.847959477551733,noche,lloviendo,Ambiente tranquilo
291,328.8,25.568209427582875,día,con llovizna,Ambiente tranquilo
295,325.9,27.726641820928624,noche,lloviendo,Ambiente tranquilo
267,314.8,26.753192955845904,día,con llovizna,Ambiente tranquilo
321,313.4,25.932390728358943,noche,lloviendo,Ambiente tranquilo
268,309.5,29.66573032229173,día,con llovizna,Ambiente tranquilo
302,309.7,29.601238712809252,noche,llovizna,Ambiente tranquilo
297,305.1,27.33922700686162,día,con llovizna,Ambiente tranquilo
296,300.4,23.926740038882485,noche,lloviendo,Ambiente tranquilo
319,300.0,23.537204591866317,día,con llovizna,Ambiente tranquilo
351,300.7,25.04684499979625,noche,lloviendo,Ambiente tranquilo
326,304.2,25.969212540995116,día,con llovizna,Ambiente tranquilo
314,306.1,25.916318325621322,noche,lloviendo,Ambiente tranquilo
304,309.8,22.069586916524983,día,con llovizna,Ambiente tranquilo
280,305.7,23.51855059780686,noche,lloviendo,Ambiente tranquilo
365,315.4,26.10321393578133,día,con llovizna,Ambiente tranquilo
249,310.1,33.467895063767976,noche,lloviendo,Ambiente tranquilo
316,312.0,33.1796457016689,día,con llovizna,Ambiente tranquilo
317,314.1,32.71577940721589,noche,lloviendo,Ambiente tranquilo
325,314.7,32.87028377661114,día,con llovizna,Ambiente tranquilo
365,316.1,34.82799002079047,noche,lloviendo,Ambiente tranquilo
330,316.5,34.97697655441764,día,con llovizna,Ambiente tranquilo
272,312.3,37.72429220305676,noche,lloviendo,Ambiente tranquilo
294,311.3,38.0994313168327,día,con llovizna,Ambiente tranquilo
354,318.7,38.528632931301246,noche,lloviendo,Ambiente tranquilo
305,312.7,35.030304340978965,día,con llovizna,Ambiente tranquilo
303,318.1,27.464927129370228,noche,lloviendo,Ambiente tranquilo
340,320.5,28.2970355730352,día,con llovizna,Ambiente tranquilo
340,322.8,28.90905279203615,noche,lloviendo,Ambiente tranquilo
341,324.4,29.48144425829503,día,con llovizna,Ambiente tranquilo
303,318.2,26.3472537046496,noche,lloviendo,Ambiente tranquilo
322,317.4,26.06913884268894,día,con llovizna,Ambiente tranquilo
319,322.1,20.647571823863967,noche,lloviendo,Ambiente tranquilo
294,322.1,20.647571823863967,día,con llovizna,Ambiente tranquilo
323,319.0,17.397317800915804,noche,lloviendo,Ambiente tranquilo
289,317.4,19.44336504938993,día,con llovizna,Ambiente tranquilo
327,319.8,18.943189922603864,noche,lloviendo,Ambiente tranquilo
319,317.7,17.569228149727337,día,con llovizna,Ambiente tranquilo
341,317.8,17.712519113122422,noche,lloviendo,Ambiente tranquilo
297,313.4,16.747802509233196,día,con llovizna,Ambiente tranquilo
368,319.9,23.5109903378412,noche,lloviendo,Ambiente tranquilo
286,316.3,25.798578772212597,día,con llovizna,Ambiente tranquilo
312,315.6,25.812141845768195,noche,lloviendo,Ambiente tranquilo
304,316.6,25.06524818680355,día,con llovizna,Ambiente tranquilo
301,314.4,25.40428660240565,noche,lloviendo,Ambiente tranquilo
302,315.7,24.267261897449224,día,con llovizna,Ambiente tranquilo
294,312.4,24.797849369102977,noche,lloviendo,Ambiente tranquilo
320,312.5,24.82941803585794,día,con llovizna,Ambiente tranquilo
336,312.0,24.234960972378733,noche,lloviendo,Ambiente tranquilo
276,309.9,26.48458671251485,día,con llovizna,Ambiente tranquilo
332,306.3,19.137223762414294,noche,lloviendo,Ambiente tranquilo
309,308.6,17.758878843473237,día,con llovizna,Ambiente tranquilo
344,311.8,21.022739011721168,noche,lloviendo,Ambiente tranquilo
311,312.5,20.849993338646673,día,con llovizna,Ambiente tranquilo
327,315.1,20.877686121243645,noche,lloviendo,Ambiente tranquilo
299,314.8,21.1071341283108,día,con llovizna,Ambiente tranquilo
316,317.0,19.804601036668625,noche,lloviendo,Ambiente tranquilo
361,321.1,24.2416079407896,día,con llovizna,Ambiente tranquilo
318,319.3,23.673942543542502,noche,lloviendo,Ambiente tranquilo
362,327.9,21.73808741457833,día,con llovizna,Ambiente tranquilo
316,326.3,21.990149309772082,noche,lloviendo,Ambiente tranquilo
368,332.2,24.593585432869535,día,con llovizna,Ambiente tranquilo
301,327.9,26.01901014428284,noche,lloviendo,Ambiente tranquilo
2010,497.8,531.9364623712117,día,soleado,Ruido elevado
1987,663.8,703.9248381594284,noche,parcialmente nublado,Ruido elevado
2679,901.8,932.207869045907,día,parcialmente nublado,Ruido elevado
852,955.4,909.9262729596404,noche,con niebla,Ruido elevado
1518,1071.1,899.4464285202191,día,soleado,Ruido elevado
917,1131.0,862.9240986320871,noche,parcialmente nublado,Ruido elevado
1732,1268.0,835.589745163392,día,con niebla,Ruido elevado
3118,1548.2,943.690603723252,noche,parcialmente nublado,Ruido elevado
1705,1681.9,847.7371775628475,día,soleado,Ruido elevado
1459,1797.7,705.2681208038705,noche,con niebla,Ruido elevado
1567,1753.4,704.3637317939271,día,parcialmente nublado,Ruido elevado
390,1593.7,817.4760682871535,noche,parcialmente nublado,Ruido elevado
450,1370.8,792.1653587197284,día,soleado,Ruido elevado
738,1359.4,801.2293609753011,noche,con niebla,Ruido elevado
753,1282.9,820.688119134723,día,parcialmente nublado,Ruido elevado
641,1255.3,838.8017975395355,noche,parcialmente nublado,Ruido elevado
1762,1258.3,840.7475575674044,día,soleado,Ruido elevado
745,1021.0,537.8545858831695,noche,con niebla,Ruido elevado
2406,1091.1,667.0679542262211,día,parcialmente nublado,Ruido elevado
2655,1210.7,828.1309679030246,noche,parcialmente nublado,Ruido elevado
2371,1291.1,902.2756969648101,día,soleado,Ruido elevado
1232,1375.3,846.3994394558114,noche,con niebla,Ruido elevado
1743,1504.6,785.9436225186756,día,parcialmente nublado,Ruido elevado
2127,1643.5,757.6381795495208,noche,parcialmente nublado,Ruido elevado
2221,1790.3,706.4114397588867,día,soleado,Ruido elevado
2036,1929.8,580.8068717071307,noche,con niebla,Ruido elevado
1391,1892.7,604.0984191338371,día,parcialmente nublado,Ruido elevado
2715,2089.7,500.5869998755918,noche,parcialmente nublado,Ruido elevado
2466,2095.7,505.1382758985693,día,soleado,Ruido elevado
1583,1988.5,486.66763698533526,noche,con niebla,Ruido elevado
945,1845.9,564.785790268213,día,parcialmente nublado,Ruido elevado
636,1786.3,660.1607632488727,noche,parcialmente nublado,Ruido elevado
1710,1783.0,660.4836611655641,día,soleado,Ruido elevado
940,1664.3,697.4209712297959,noche,con niebla,Ruido elevado
1467,1588.9,670.7976098148636,día,parcialmente nublado,Ruido elevado
1204,1505.7,660.7026646768662,noche,parcialmente nublado,Ruido elevado
919,1458.5,686.1757549394083,día,soleado,Ruido elevado
1660,1353.0,536.2464193094647,noche,con niebla,Ruido elevado
1349,1241.3,368.8601210335549,día,parcialmente nublado,Ruido elevado
1694,1252.4,381.7309116234743,noche,parcialmente nublado,Ruido elevado
2136,1371.5,454.10137145306624,día,soleado,Ruido elevado
2497,1557.6,498.3673789930926,noche,con niebla,Ruido elevado
1737,1560.3,499.35693090658583,día,parcialmente nublado,Ruido elevado
2550,1721.3,535.3856450157115,noche,parcialmente nublado,Ruido elevado
1048,1679.4,572.601121588532,día,soleado,Ruido elevado
1910,1750.0,550.5730348161514,noche,con niebla,Ruido elevado
1869,1845.0,466.8482979869734,día,parcialmente nublado,Ruido elevado
1859,1864.9,462.30544256175796,noche,parcialmente nublado,Ruido elevado
1830,1913.0,426.2844642306885,día,soleado,Ruido elevado
1283,1871.9,467.5602040854687,noche,con niebla,Ruido elevado
1640,1822.3,462.714226662155,día,parcialmente nublado,Ruido elevado
1391,1711.7,413.0396940838608,noche,parcialmente nublado,Ruido elevado
1121,1650.1,452.86212029711686,día,soleado,Ruido elevado
1379,1533.0,328.6855978320657,noche,con niebla,Ruido elevado
1412,1569.4,286.4484440717236,día,parcialmente nublado,Ruido elevado
1514,1529.8,260.310412990167,noche,parcialmente nublado,Ruido elevado
851,1428.0,307.66756951835765,día,soleado,Ruido elevado
1483,1390.4,269.78600573211526,noche,con niebla,Ruido elevado
782,1285.6,283.2612457314507,día,parcialmente nublado,Ruido elevado
697,1227.0,338.99131421189986,noche,parcialmente nublado,Ruido elevado
513,1114.3,372.14843215517556,día,soleado,Ruido elevado
429,1018.1,414.5920216845039,noche,con niebla,Ruido elevado
264,932.4,475.115471344715,día,parcialmente nublado,Ruido elevado
250,819.5,491.07212640643,noche,parcialmente nublado,Ruido elevado
207,699.0,477.1750203017749,día,soleado,Ruido elevado
135,561.1,410.0096069335167,noche,con niebla,Ruido elevado
1774,653.4,559.251722294074,día,parcialmente nublado,Ruido elevado
1499,655.0,561.9054882965435,noche,parcialmente nublado,Ruido elevado
2092,786.0,724.098673447817,día,soleado,Ruido elevado
1206,836.9,734.9558490140747,noche,con niebla,Ruido elevado
2253,1010.9,847.1592333597423,día,parcialmente nublado,Ruido elevado
1894,1157.4,861.893548466914,noche,parcialmente nublado,Ruido elevado
1671,1298.1,813.3197334928551,día,soleado,Ruido elevado
1081,1381.2,732.8000788452166,noche,con niebla,Ruido elevado
2082,1568.7,631.9085816441773,día,parcialmente nublado,Ruido elevado
2240,1779.2,414.4369138428141,noche,parcialmente nublado,Ruido elevado
2392,1841.0,457.42346050702605,día,soleado,Ruido elevado
3734,2064.5,734.0972157842741,noche,con niebla,Ruido elevado
2556,2110.9,750.5090790775143,día,parcialmente nublado,Ruido elevado
3273,2317.6,758.1965737488172,noche,parcialmente nublado,Ruido elevado
1307,2223.0,823.3674756753518,día,soleado,Ruido elevado
1346,2168.2,864.8868647915112,noche,con niebla,Ruido elevado
2897,2290.8,873.4285953133846,día,parcialmente nublado,Ruido elevado
684,2251.1,940.9408353108906,noche,parcialmente nublado,Ruido elevado
2407,2283.6,940.0634966733784,día,soleado,Ruido elevado
1072,2166.8,1015.6074044629652,noche,con niebla,Ruido elevado
1874,2115.0,1016.0550072598327,día,parcialmente nublado,Ruido elevado
1367,1878.3,860.8383575200272,noche,parcialmente nublado,Ruido elevado
2277,1850.4,840.7195595308688,día,soleado,Ruido elevado
1869,1710.0,678.2918087208321,noche,con niebla,Ruido elevado
3200,1899.3,805.5408190222961,día,parcialmente nublado,Ruido elevado
1140,1878.7,823.6919664265009,noche,parcialmente nublado,Ruido elevado
1564,1745.4,744.6571470594147,día,soleado,Ruido elevado
2131,1890.1,650.0739188738464,noche,con niebla,Ruido elevado
2668,1916.2,677.7819708431321,día,parcialmente nublado,Ruido elevado
2125,2021.5,610.5133086182483,noche,parcialmente nublado,Ruido elevado
1980,2032.1,608.5849616574139,día,soleado,Ruido elevado
2592,2154.6,582.5660096122639,noche,con niebla,Ruido elevado
2300,2156.9,583.1480562906441,día,parcialmente nublado,Ruido elevado
3175,2287.5,653.506142111747,noche,parcialmente nublado,Ruido elevado
2418,2209.3,574.1519446588651,día,soleado,Ruido elevado
767,2172.0,657.4164923733243,noche,con niebla,Ruido elevado
1220,2137.6,700.3629535224344,día,parcialmente nublado,Ruido elevado
2184,2142.9,700.5079823480488,noche,parcialmente nublado,Ruido elevado
945,1970.6,765.8520599814159,día,soleado,Ruido elevado
1766,1934.7,766.2243724189993,noche,con niebla,Ruido elevado
1082,1844.9,811.6035499073564,día,parcialmente nublado,Ruido elevado
1643,1750.0,768.8987796409444,noche,parcialmente nublado,Ruido elevado
1437,1663.7,748.4680725024654,día,soleado,Ruido elevado
2393,1585.5,598.937809793304,noche,con niebla,Ruido elevado
2069,1550.6,553.4813456657776,día,parcialmente nublado,Ruido elevado
953,1569.2,526.6995348393617,noche,parcialmente nublado,Ruido elevado
2979,1745.1,671.0604294696567,día,soleado,Ruido elevado
3322,1858.9,831.1554808417818,noche,con niebla,Ruido elevado
5562,2320.6,1372.8899931652695,día,parcialmente nublado,Ruido elevado
3710,2515.0,1422.3759465532783,noche,parcialmente nublado,Ruido elevado
3728,2779.6,1371.3792084370152,día,soleado,Ruido elevado
4002,3015.5,1356.9591208122508,noche,con niebla,Ruido elevado
2558,3127.6,1254.5039922880549,día,parcialmente nublado,Ruido elevado
6730,3561.3,1657.3309902101971,noche,parcialmente nublado,Ruido elevado
5527,3907.1,1672.0564484091644,día,soleado,Ruido elevado
4050,4216.8,1312.187639021189,noche,con niebla,Ruido elevado
5243,4443.2,1269.5097741516877,día,parcialmente nublado,Ruido elevado
2476,4358.6,1376.2311821299024,noche,parcialmente nublado,Ruido elevado
4575,4259.9,1314.3376405373679,día,soleado,Ruido elevado
3942,4283.1,1305.5709223681934,noche,con niebla,Ruido elevado
4257,4336.0,1291.218201716676,día,parcialmente nublado,Ruido elevado
2314,4167.2,1441.3417206046445,noche,parcialmente nublado,Ruido elevado
3202,4231.6,1374.2798679874336,día,soleado,Ruido elevado
2321,3790.7,1176.7312588503619,noche,con niebla,Ruido elevado
3018,3539.8,1022.800491026694,día,parcialmente nublado,Ruido elevado
1924,3327.2,1121.1901216514934,noche,parcialmente nublado,Ruido elevado
3166,3119.5,896.7787104718517,día,soleado,Ruido elevado
2498,3121.7,895.049973775519,noche,con niebla,Ruido elevado
3004,2964.6,735.2247124368029,día,parcialmente nublado,Ruido elevado
3603,2930.7,691.6767147864525,noche,parcialmente nublado,Ruido elevado
3014,2806.4,516.3022801077351,día,soleado,Ruido elevado
4210,2996.0,646.9815384623528,noche,con niebla,Ruido elevado
1902,2866.0,726.6870027735474,día,parcialmente nublado,Ruido elevado
5145,3148.4,991.7428206053341,noche,parcialmente nublado,Ruido elevado
2928,3139.4,993.4645550910329,día,soleado,Ruido elevado
2841,3231.1,907.4079628872081,noche,con niebla,Ruido elevado
2179,3132.4,966.997782371352,día,parcialmente nublado,Ruido elevado
1690,3051.6,1055.5951665082391,noche,parcialmente nublado,Ruido elevado
1444,2895.6,1172.2382389637742,día,soleado,Ruido elevado
2597,2795.0,1147.69459739466,noche,con niebla,Ruido elevado
2949,2788.5,1146.4999152008502,día,parcialmente nublado,Ruido elevado
3595,2727.0,1076.1100728498411,noche,parcialmente nublado,Ruido elevado
7193,3256.1,1728.4282809021101,día,soleado,Ruido elevado
5771,3318.7,1813.6755222475715,noche,con niebla,Ruido elevado
3765,3402.4,1812.9549360091667,día,parcialmente nublado,Ruido elevado
4798,3598.1,1850.849501655329,noche,parcialmente nublado,Ruido elevado
4972,3877.4,1823.4419955433498,día,soleado,Ruido elevado
4096,4118.0,1653.5702115254878,noche,con niebla,Ruido elevado
4029,4376.5,1366.18172290512,día,parcialmente nublado,Ruido elevado
4858,4602.6,1218.0167121641286,noche,parcialmente nublado,Ruido elevado
3404,4648.1,1156.3173776164483,día,soleado,Ruido elevado
5010,4789.6,1098.2490306544028,noche,con niebla,Ruido elevado
2749,4345.2,898.6509395260839,día,parcialmente nublado,Ruido elevado
4179,4186.0,746.0586810402768,noche,parcialmente nublado,Ruido elevado
4935,4303.0,764.220881391995,día,soleado,Ruido elevado
4273,4250.5,744.2083414982378,noche,con niebla,Ruido elevado
3132,4066.5,772.9118463461563,día,parcialmente nublado,Ruido elevado
4154,4072.3,773.3752934018817,noche,parcialmente nublado,Ruido elevado
4257,4095.1,775.3153408631741,día,soleado,Ruido elevado
4402,4049.5,737.9703773037099,noche,con niebla,Ruido elevado
3721,4081.2,713.5665973746886,día,parcialmente nublado,Ruido elevado
4393,4019.5,647.9948988139421,noche,parcialmente nublado,Ruido elevado
3909,4135.5,476.3934531689373,día,soleado,Ruido elevado
1094,3827.0,1071.8449307411765,noche,con niebla,Ruido elevado
470,3380.5,1429.3676340722616,día,parcialmente nublado,Ruido elevado
254,2978.6,1691.5159670149933,noche,parcialmente nublado,Ruido elevado
221,2687.5,1899.8383118336974,día,soleado,Ruido elevado
225,2294.6,1967.9106348273715,noche,con niebla,Ruido elevado
356,1904.5,1921.7881285696176,día,parcialmente nublado,Ruido elevado
237,1488.0,1765.337676228294,noche,parcialmente nublado,Ruido elevado
263,1142.2,1611.290497292983,día,soleado,Ruido elevado
152,718.1,1153.7620060769327,noche,con niebla,Ruido elevado
1607,487.9,478.2933665068392,día,parcialmente nublado,Ruido elevado
391,417.6,428.36801416020404,noche,parcialmente nublado,Ruido elevado
2056,576.2,673.4291680974665,día,soleado,Ruido elevado
545,605.3,664.1832160213368,noche,con niebla,Ruido elevado
853,668.5,653.5357254538161,día,parcialmente nublado,Ruido elevado
1228,768.8,654.8729817470129,noche,parcialmente nublado,Ruido elevado
3759,1109.1,1129.039852657509,día,soleado,Ruido elevado
1341,1219.5,1087.5005236269499,noche,con niebla,Ruido elevado
4459,1639.1,1432.2764669496523,día,parcialmente nublado,Ruido elevado
704,1694.3,1378.2121309064794,noche,parcialmente nublado,Ruido elevado
394,1573.0,1438.797337284782,día,soleado,Ruido elevado
539,1587.8,1425.9921146735392,noche,con niebla,Ruido elevado
879,1470.1,1431.6166037036596,día,parcialmente nublado,Ruido elevado
602,1475.8,1427.6319787209404,noche,parcialmente nublado,Ruido elevado
1867,1577.2,1414.4310045621412,día,soleado,Ruido elevado
496,1504.0,1452.9283074765483,noche,con niebla,Ruido elevado
